entity,doc_id,F1_rules,F1_TBM
History,28151882,0.0,0.0
History,28190872,0.0,0.0
History,28216610,0.0,0.2
History,28250406,0.0,0.0
History,28296775,0.2857142857142857,0.8333333333333334
History,28321073,0.0,0.0
History,28353604,0.0,0.4
History,28422883,0.0,0.5
Lab_value,15939911,0.6,0.5454545454545454
Lab_value,18258107,0.5185185185185186,0.7878787878787878
Lab_value,18416479,0.4545454545454545,0.7096774193548386
Lab_value,19009665,0.75,0.75
Lab_value,19860007,0.3,0.5714285714285715
Lab_value,21067996,0.0,0.0
Lab_value,21527041,0.4,0.5714285714285714
Lab_value,21672201,0.48,0.7647058823529412
Lab_value,22515939,0.3333333333333333,0.7777777777777778
Lab_value,22665582,0.5555555555555556,0.5
Lab_value,22791498,0.2631578947368421,0.5714285714285715
Lab_value,23312850,0.4666666666666666,0.8095238095238095
Lab_value,23897372,0.5806451612903226,0.7142857142857143
Lab_value,24518095,0.0,0.3333333333333333
Lab_value,24898994,0.0,0.6666666666666665
Lab_value,25210224,0.35294117647058826,0.3448275862068966
Lab_value,25246819,0.0909090909090909,0.25
Lab_value,25295501,0.2857142857142857,0.7272727272727272
Lab_value,25926582,0.6666666666666666,0.4444444444444445
Lab_value,26228535,0.44444444444444436,0.9
Lab_value,26309459,0.35714285714285715,0.8717948717948718
Lab_value,26327988,0.6666666666666665,0.5
Lab_value,26361640,0.46511627906976744,0.8292682926829269
Lab_value,26444414,0.5,0.6666666666666666
Lab_value,26474553,0.23076923076923075,0.5641025641025642
Lab_value,26530965,0.0,0.25
Lab_value,26584481,0.18749999999999997,0.6190476190476191
Lab_value,26656340,0.0,0.0
Lab_value,26664317,0.0,0.3333333333333333
Lab_value,26675562,0.0,0.9
Lab_value,26683938,0.5517241379310345,0.8421052631578948
Lab_value,27004009,0.23529411764705882,0.6666666666666666
Lab_value,27196481,0.5263157894736842,0.7857142857142856
Lab_value,27683825,0.5454545454545454,0.6153846153846153
Lab_value,27793101,0.0,0.3333333333333333
Lab_value,27842595,0.3846153846153846,0.64
Lab_value,27846860,0.6909090909090909,0.9836065573770492
Lab_value,27906105,0.47058823529411764,0.6206896551724138
Lab_value,28120581,0.2222222222222222,0.7777777777777777
Lab_value,28151882,0.3157894736842105,0.5454545454545455
