doc_id,begin,end,Rules,TBM,LLM
28353556,421,430,1,1,1
28353556,709,723,1,1,1
28353556,728,746,0,1,1
28353556,800,808,1,1,1
28353556,853,859,1,1,0
28353556,1803,1816,0,1,1
28353556,1832,1836,1,1,1
28353556,1842,1847,1,1,1
28353556,1849,1854,1,1,1
28353556,1860,1879,1,1,1
28353556,1938,1944,1,1,0
28353556,1950,1959,1,1,0
28353556,2195,2208,0,1,1
28353556,2237,2260,0,1,1
28353556,2281,2289,1,1,0
28353556,2381,2391,0,1,0
28353556,2585,2596,0,1,1
28353556,2690,2695,0,1,0
28353604,58,65,0,1,1
28353604,296,303,0,1,1
28353604,575,583,1,1,0
28353604,1182,1189,0,1,1
28353604,1338,1362,0,0,0
28353604,2165,2172,0,1,1
28353604,2348,2355,0,1,1
28353604,2774,2784,1,1,0
28353604,2830,2837,1,1,0
28353604,2847,2858,1,1,0
28353604,3129,3170,0,0,0
28353604,3859,3866,0,1,1
28353604,4031,4038,0,1,1
28353604,4233,4240,0,1,1
28353604,4260,4275,0,1,0
28353604,4911,4915,0,0,0
28353604,4924,4931,0,1,0
28353604,5055,5063,1,1,0
28422883,166,171,1,1,1
28422883,232,243,1,1,0
28422883,644,649,1,0,1
28422883,974,979,1,1,1
28422883,996,1000,1,1,1
28422883,1044,1056,1,1,0
28422883,1165,1171,1,1,0
28422883,1203,1219,0,1,0
28422883,1224,1240,0,1,1
28422883,1429,1436,0,0,0
28422883,1623,1634,0,1,1
28422883,2516,2523,0,0,1
28422883,2527,2534,0,1,1
28422883,2827,2835,0,1,0
28422883,2899,2915,0,0,0
28422883,2934,2942,0,1,1
