doc_id,begin,end,Rules,TBM,LLM
28202869,2125,2129,0,1,1
28202869,2141,2144,0,1,1
28216610,1357,1367,0,1,0
28216610,1421,1433,0,1,1
28216610,1575,1603,0,1,1
28216610,1605,1608,0,1,1
28216610,2046,2048,0,1,1
28239141,282,285,0,1,1
28239141,1592,1595,0,1,1
28239141,2192,2198,1,1,1
28250406,925,934,0,0,0
28250406,2245,2260,0,1,0
28250406,2297,2300,0,1,1
28296775,147,159,0,1,0
28296775,212,237,0,1,1
28296775,543,558,0,0,1
28296775,807,824,0,1,1
28296775,931,953,0,1,1
28296775,1931,1945,1,1,1
28296775,2140,2144,0,1,1
28296775,2564,2568,0,1,1
28296775,2597,2605,0,0,0
28296775,2673,2687,1,0,1
28296775,2711,2725,1,1,1
28321073,499,515,1,1,1
28321073,1104,1124,0,1,1
28353556,63,72,0,1,1
28353556,490,500,0,1,1
28353556,608,627,1,1,0
28353556,944,947,0,1,1
28353556,1977,1989,0,1,1
28353556,2050,2063,1,1,1
28353604,486,489,0,1,1
28353604,656,659,0,1,1
28353604,672,680,0,0,0
28353604,962,966,0,1,1
28353604,981,983,0,1,1
28353604,1806,1814,0,0,0
28353604,1904,1908,0,1,1
28353604,2477,2500,0,0,1
28353604,3347,3351,0,1,1
28353604,3393,3397,0,1,1
28353604,3940,3955,1,0,1
28353604,4079,4087,0,0,0
28353604,4345,4348,0,1,1
28353604,4363,4367,0,1,1
28353604,4402,4404,0,1,1
28353604,4852,4856,0,1,1
28353604,4871,4873,0,1,1
28353604,4886,4890,0,1,1
28422883,352,375,1,1,1
28422883,866,889,1,1,1
28422883,1455,1477,0,1,1
