entity,doc_id,F1_rules,F1_TBM
PROC,17044292,0.0,1.0
PROC,17489325,0.5,0.0
PROC,17508667,1.0,1.0
PROC,1767226,0.0,0.0
PROC,1792264,1.0,0.0
PROC,17925667,0.8,0.3333333333333333
PROC,18198812,0.6666666666666666,0.0
PROC,18380305,1.0,0.0
PROC,18456428,0.8,0.0
PROC,18514154,1.0,1.0
PROC,1859110,0.0,0.0
PROC,1859113,0.8571428571428571,0.0
PROC,18842434,1.0,1.0
PROC,19086156,0.6666666666666666,0.6666666666666666
PROC,20117912,0.0,0.5
PROC,20123513,0.6666666666666666,0.6666666666666666
PROC,20225558,0.6666666666666666,0.5
PROC,20598617,0.0,0.0
PROC,2081839,0.4,0.5714285714285715
PROC,20873436,0.0,0.0
PROC,2129996,0.6666666666666666,0.0
PROC,2206170,0.0,0.0
PROC,2257760,0.0,1.0
PROC,23046,0.5,0.0
PROC,2305185,0.0,0.0
PROC,2461179,1.0,1.0
PROC,2626472,0.8,0.0
PROC,289952,0.0,0.5
PROC,2954139,0.8,0.5714285714285715
PROC,2974146,0.0,0.0
PROC,304211,1.0,1.0
PROC,3048195,0.0,0.0
PROC,3063515,1.0,0.0
PROC,3095777,1.0,0.0
PROC,3152016,0.0,0.0
PROC,3314683,0.0,0.0
PROC,3324915,0.6666666666666666,0.0
PROC,3453726,0.0,0.0
PROC,3482865,0.0,1.0
PROC,3534743,0.0,0.0
PROC,3535556,0.0,0.0
PROC,3548189,0.6666666666666666,0.0
PROC,3563237,0.0,0.0
PROC,3575865,0.0,0.0
PROC,3677916,0.0,0.0
PROC,3760481,0.0,0.0
PROC,3909574,0.0,0.0
PROC,3910289,0.0,0.0
PROC,4020045,0.0,0.0
PROC,411603,0.0,1.0
PROC,4157454,1.0,1.0
PROC,4159295,0.0,0.0
PROC,4196755,0.0,1.0
PROC,4197174,1.0,1.0
PROC,4220721,0.0,0.0
PROC,4238641,0.0,0.0
PROC,4259081,0.0,0.0
PROC,4306381,0.0,1.0
PROC,4314009,0.0,0.0
PROC,4388311,0.0,0.0
PROC,4417986,0.6666666666666666,0.6666666666666666
PROC,4427941,0.6666666666666666,0.6666666666666666
PROC,4433099,0.0,0.0
PROC,4462186,1.0,0.0
